age,membership_years,number_of_children,quantity,unit_price,avg_purchase_value,purchase_frequency,avg_discount_used,online_purchases,in_store_purchases,total_transactions,total_items_purchased,promotion_effectiveness,days_since_last_purchase,loyalty_program,promo_flag,gender_Female,gender_Male,gender_Other,income_bracket_High,income_bracket_Low,income_bracket_Medium,marital_status_Divorced,marital_status_Married,marital_status_Single,education_level_Bachelor's,education_level_High School,education_level_Master's,education_level_PhD,occupation_Employed,occupation_Retired,occupation_Self-Employed,occupation_Student,occupation_Unemployed,product_category_Beauty,product_category_Books,product_category_Clothing,product_category_Electronics,product_category_Groceries,product_category_Home,product_category_Home Goods,product_category_Sports,product_category_Toys,promotion_type_20% Off,promotion_type_BOGO,promotion_type_Buy One Get One Free,promotion_type_Discount,promotion_type_Seasonal Discount,churn_prob
23,7,4,2.763888888888889,49.10430555555556,136.9248611111111,10.285714285714286,6.967388763654297,72,0,1224,4824,1.0,382,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
68,2,3,2.5694444444444446,51.95305555555555,130.32777777777778,36.0,0.08,0,72,864,1512,1.0,371,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
37,7,4,2.5,51.00736111111111,123.77416666666666,10.285714285714286,0.07,0,72,720,5184,1.0,508,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.98
48,8,0,2.563380281690141,51.25281690140845,131.4911267605634,8.875,0.03,142,0,1988,4118,1.0,385,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.005
68,5,1,2.3661971830985915,49.87971830985916,115.71478873239435,14.2,0.14,142,0,2414,3124,1.0,516,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.985
60,4,0,2.875,52.16874936011563,148.6213863293514,18.0,0.3304822621019736,130,77,2015,4955,0.5694444444444444,869,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.095
45,13,3,2.507042253521127,50.88492957746479,124.44211267605633,5.461538461538462,0.15,142,0,3479,5325,1.0,370,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.005
20,1,1,2.492957746478873,56.79816901408451,143.55309859154931,71.0,0.22,284,0,3550,4615,1.0,372,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.02
38,8,0,2.464788732394366,50.203380281690144,121.27535211267605,8.875,0.2,0,213,2627,4331,1.0,378,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.01
40,8,0,2.3661971830985915,53.61943661971831,127.94661971830983,8.875,0.25,284,0,2201,7313,1.0,370,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.005
18,1,4,2.7464788732394365,47.9956338028169,126.48309859154928,71.0,0.22,213,0,1278,2769,1.0,375,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.01
29,2,3,2.4788732394366195,51.50802816901409,124.83802816901408,35.5,11.112086948137222,568,426,1633,4544,1.0,370,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
50,9,2,2.591549295774648,48.63661971830986,125.6818309859155,7.888888888888888,0.22,355,0,1136,3408,1.0,379,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
46,9,3,2.4507042253521125,50.11,124.4656338028169,7.888888888888888,0.23,142,0,3621,6745,1.0,374,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005
48,1,0,2.611111111111111,51.04111111111112,133.07930555555555,72.0,0.17,0,216,648,4752,1.0,370,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
51,1,2,2.4788732394366195,52.57647887323943,126.33830985915492,71.0,0.05,355,0,1491,6461,1.0,372,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
62,6,3,2.7746478873239435,49.05507042253521,136.81295774647887,11.833333333333334,0.26,0,142,1562,4899,1.0,495,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.985
41,10,4,2.486111111111111,45.69791666666666,112.84958333333331,7.199999999999999,0.25,0,288,1008,1584,1.0,370,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005
18,7,3,2.830985915492957,50.98795800908281,142.00316927668845,10.142857142857142,0.3177723769470114,135,66,3052,5383,0.647887323943662,479,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.08
49,5,3,2.563380281690141,48.24394366197184,124.7292957746479,14.2,0.03,213,0,2556,4615,1.0,498,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.995
60,7,4,2.492957746478873,53.39802816901408,131.50845070422537,10.142857142857142,0.22,213,0,710,2982,1.0,375,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.01
54,14,2,2.5972222222222223,52.67486111111111,134.28611111111113,5.142857142857143,6.5933528789785125,648,216,792,1008,1.0,379,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.005
70,9,0,2.388888888888889,49.313472222222224,115.01736111111111,8.0,0.2,0,504,1080,2376,1.0,372,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
68,1,2,2.5,55.94291666666666,137.71013888888888,72.0,10.559115930120193,144,0,2664,3600,1.0,372,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.005
56,15,4,2.647887323943662,48.31985915492958,126.21154929577466,4.733333333333333,0.1,142,0,2059,5609,1.0,374,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
56,6,1,2.76056338028169,52.89225352112676,143.87549295774647,11.833333333333334,0.1,284,0,1278,2627,1.0,490,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.995
32,5,3,2.763888888888889,55.55583333333333,156.37125,14.4,0.23,216,0,1656,936,1.0,379,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.01
36,4,4,2.555555555555556,48.12472222222223,117.64888888888888,18.0,0.09,216,0,3384,7200,1.0,371,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.005
25,10,3,2.555555555555556,52.175694444444446,134.10055555555556,7.199999999999999,0.06,216,0,3096,3240,1.0,375,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.005
18,7,3,2.436619718309859,51.43140845070423,125.5974647887324,10.142857142857142,0.27,0,213,3053,5396,1.0,372,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.005
33,12,3,2.6527777777777777,51.56305555555556,136.83069444444445,6.0,0.15,72,0,1296,5472,1.0,374,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
44,7,2,2.986111111111111,55.01368630512249,159.44300335981194,10.285714285714286,0.3191175705809954,133,83,1079,7196,0.5833333333333334,926,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1
29,14,4,2.458333333333333,49.65513888888889,125.0313888888889,5.142857142857143,0.28,288,0,2232,2808,1.0,376,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
53,3,2,2.5,49.22944444444445,121.85402777777776,24.0,0.11,0,144,3240,3240,1.0,382,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.005
58,5,2,2.5774647887323945,49.02450704225352,126.72605633802816,14.2,0.28,213,0,3479,1491,1.0,380,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
70,1,1,2.605633802816901,54.011267605633805,141.81225352112676,71.0,0.02,0,213,639,6532,1.0,373,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
68,1,4,2.5774647887323945,49.20535211267605,125.68535211267606,71.0,0.01,284,0,781,5680,1.0,371,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
60,4,0,2.605633802816901,52.539577464788735,137.22549295774647,17.75,0.15,0,142,1988,4828,1.0,370,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.005
61,6,3,2.901408450704225,52.47756293275612,152.68560384370053,11.833333333333334,0.2817588019845433,146,58,2981,1764,0.5774647887323944,574,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155
49,3,1,2.5774647887323945,51.07985915492958,130.73647887323943,23.666666666666668,0.21,284,0,3266,4402,1.0,371,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.02
31,2,0,2.4444444444444446,49.80597222222222,120.81152777777778,36.0,10.871398822095117,0,0,648,792,1.0,370,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
59,13,0,2.680555555555556,57.78650305319573,160.27890415486752,5.538461538461538,0.2481348141467717,112,82,3383,4580,0.6666666666666666,624,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.125
25,15,1,2.5416666666666665,51.266666666666666,130.96958333333333,4.8,0.29,0,432,720,6984,1.0,371,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.005
45,6,0,2.513888888888889,52.489444444444445,133.28652777777776,12.0,12.092511217609008,216,432,1224,3672,1.0,370,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.005
40,10,4,2.464788732394366,48.82366197183099,119.53901408450704,7.1,0.0,0,213,2272,6106,1.0,374,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.005
55,11,2,2.619718309859155,52.65521126760564,134.5994366197183,6.454545454545454,0.09,0,71,3550,4828,1.0,531,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.98
68,1,2,2.513888888888889,50.0775,124.2159722222222,72.0,0.25,288,0,2952,7416,1.0,370,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.01
61,6,3,2.583333333333333,51.68597222222222,135.9275,12.0,0.19,288,0,3024,1872,1.0,388,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.005
32,10,4,2.9722222222222223,48.04027777777778,142.50819444444446,7.199999999999999,0.14,0,216,1656,4968,1.0,501,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.98
24,10,3,2.513888888888889,49.17291666666667,125.71333333333334,7.199999999999999,0.17,0,144,1584,5616,1.0,497,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.995
66,9,1,2.704225352112676,49.77450704225352,133.8995774647887,7.888888888888888,10.413407293275291,568,426,2130,1775,1.0,373,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
25,1,3,2.2916666666666665,48.47375,110.62916666666666,72.0,0.17,504,0,3240,4176,1.0,376,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
62,15,2,2.507042253521127,47.71760563380281,117.72478873239436,4.733333333333333,0.08,71,0,1491,4544,1.0,381,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.01
52,1,4,2.676056338028169,51.21464788732394,137.2130985915493,71.0,0.06,71,0,3550,5609,1.0,511,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.985
55,11,2,2.5211267605633805,47.21084507042253,117.556338028169,6.454545454545454,0.09,0,71,3550,4828,1.0,491,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.995
43,5,1,3.263888888888889,52.358213738665015,165.04952162132673,14.4,0.242083533801965,186,53,3167,5487,0.5694444444444444,902,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75
68,1,4,2.492957746478873,48.46197183098592,122.97676056338028,71.0,0.21,284,0,3124,6390,1.0,502,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
66,3,1,3.013888888888889,50.103559776554,146.02725844199688,24.0,0.2914378203306903,160,68,1151,5687,0.625,830,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.115
59,3,4,2.605633802816901,49.403521126760566,127.1687323943662,23.666666666666668,0.1,142,0,3053,5538,1.0,370,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0
45,9,3,2.5972222222222223,48.30416666666667,125.50680555555556,8.0,0.15,144,0,3456,6768,1.0,504,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.965
42,15,0,2.638888888888889,49.77097222222222,130.39194444444445,4.8,0.15,0,72,3312,3312,1.0,373,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
26,7,4,2.708333333333333,50.477222222222224,137.51347222222222,10.285714285714286,0.25,216,0,2808,4032,1.0,372,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
64,14,1,2.513888888888889,52.65555555555555,134.93875,5.142857142857143,0.13,0,144,2448,1728,1.0,370,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
41,3,3,2.507042253521127,49.23253521126761,122.57929577464787,23.666666666666668,7.683813403410546,71,497,3337,3124,1.0,371,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
64,12,2,2.4722222222222223,53.13097222222222,132.14708333333334,6.0,0.25,0,432,1728,3024,1.0,376,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.005
58,5,2,2.361111111111111,52.248333333333335,120.15055555555556,14.4,0.28,216,0,3528,1512,1.0,372,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.015
47,2,0,2.3943661971830985,49.76549295774648,119.34098591549296,35.5,0.21,0,213,639,3976,1.0,495,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.975
50,6,4,2.388888888888889,52.45361111111111,126.77194444444444,12.0,0.04,216,0,1728,3528,1.0,374,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.005
70,7,1,3.1690140845070425,57.30336821211842,176.86898994536358,10.142857142857142,0.2630598766394788,172,55,709,4483,0.5774647887323944,492,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.135
55,3,3,2.6944444444444446,49.99597222222222,134.36152777777778,24.0,9.222769018017392,576,72,576,864,1.0,372,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
56,8,0,2.6527777777777777,46.85347222222222,126.89638888888892,9.0,0.04,0,432,1512,7128,1.0,370,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0
45,5,4,2.408450704225352,47.330563380281696,109.34267605633802,14.2,0.06,213,0,1633,7171,1.0,371,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
33,5,4,2.492957746478873,53.84732394366197,134.43943661971832,14.2,0.13,0,284,852,1846,1.0,371,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.005
36,3,0,2.3943661971830985,49.01380281690141,118.09661971830988,23.666666666666668,0.21,0,284,3266,2698,1.0,370,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.01
18,3,0,2.211267605633803,50.55802816901409,108.3387323943662,23.666666666666668,0.29,0,355,1633,4686,1.0,378,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.005
42,4,2,2.5492957746478875,54.76056338028169,139.5449295774648,17.75,0.23,213,0,1704,1420,1.0,377,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
42,15,0,2.591549295774648,57.40943661971831,145.13985915492958,4.733333333333333,0.15,0,71,3266,3266,1.0,373,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.005
60,10,3,3.0277777777777777,50.28385936815911,152.2569652504142,7.199999999999999,0.3511316455688876,152,77,3023,2302,0.625,634,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.825
44,9,4,2.3472222222222223,49.01763888888889,112.36097222222222,8.0,8.454846215008608,288,0,2736,1152,1.0,370,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0
66,4,2,2.6619718309859155,51.97661971830986,141.10478873239438,17.75,0.21,0,355,2769,6532,1.0,376,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
25,9,4,2.4788732394366195,48.14816901408451,117.80028169014084,7.888888888888888,0.16,142,0,1775,5538,1.0,490,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.995
41,10,4,2.4722222222222223,49.919583333333335,121.82944444444443,7.199999999999999,0.25,0,288,1008,1584,1.0,371,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
51,1,2,2.8450704225352115,50.13774647887324,137.0876056338028,71.0,0.05,355,0,1491,6461,1.0,375,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01
50,6,4,2.591549295774648,45.61577464788732,116.00211267605631,11.833333333333334,0.04,213,0,1704,3479,1.0,374,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
31,9,1,2.486111111111111,47.19902777777778,119.87027777777776,8.0,0.09,144,0,3096,7272,1.0,371,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.005
35,12,3,2.555555555555556,47.88625,123.03708333333331,6.0,0.03,0,216,3384,5544,1.0,500,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0
39,14,4,2.5972222222222223,46.333888888888886,116.16194444444444,5.142857142857143,0.08,144,0,1152,6624,1.0,492,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.99
38,4,1,2.5211267605633805,47.31647887323943,119.60535211267604,17.75,0.06,284,0,1704,2840,1.0,505,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.985
35,6,2,2.555555555555556,52.13388888888889,138.83680555555554,12.0,0.16,0,72,936,7056,1.0,385,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
65,7,1,2.4788732394366195,49.03014084507042,119.66957746478874,10.142857142857142,0.18,0,142,568,6603,1.0,491,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99
42,13,2,2.486111111111111,46.51875,115.54138888888887,5.538461538461538,0.01,432,0,504,7488,1.0,385,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.005
46,9,3,2.352112676056338,47.82915492957746,111.4318309859155,7.888888888888888,0.23,142,0,3621,6745,1.0,373,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0
48,1,0,2.619718309859155,52.10591549295775,137.38197183098592,71.0,0.17,0,213,639,4686,1.0,370,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.005
34,9,2,2.6944444444444446,48.87249583616955,130.0994319529531,8.0,0.3383842484943915,142,57,1799,5519,0.625,697,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.13
22,14,4,2.5492957746478875,52.940704225352114,139.80225352112677,5.071428571428571,0.2,213,0,2698,5112,1.0,496,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
34,11,0,2.625,49.30583333333333,130.02069444444444,6.545454545454546,10.060466925235062,72,504,648,3744,1.0,371,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
40,7,2,2.555555555555556,50.04069444444444,128.28541666666666,10.285714285714286,0.09,72,0,3384,3384,1.0,372,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0
35,9,4,2.5277777777777777,48.8525,128.25736111111112,8.0,0.27,288,0,3456,6624,1.0,376,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
70,11,2,3.0985915492957745,50.70473083310872,158.61962755778697,6.454545454545454,0.3236643729665229,160,68,496,6180,0.6056338028169014,433,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705
49,15,3,2.4507042253521125,44.05239436619718,108.99394366197184,4.733333333333333,0.17,284,0,3124,1917,1.0,492,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.98
19,8,2,2.611111111111111,49.1475,128.87375,9.0,0.29,72,0,1944,1512,1.0,374,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
45,5,4,2.563380281690141,49.65957746478873,129.1692957746479,14.2,0.06,213,0,1633,7171,1.0,370,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
19,10,4,2.507042253521127,51.933661971830986,130.94112676056338,7.1,0.22,0,284,639,5467,1.0,370,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.01
31,5,4,2.708333333333333,49.418055555555554,133.3152777777778,14.4,0.03,144,0,1368,1584,1.0,490,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.99
44,3,3,2.6666666666666665,54.12472222222223,146.66611111111112,24.0,0.25,360,0,1152,6480,1.0,379,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005
