customer_id,age,gender,income_bracket,loyalty_program,membership_years,marital_status,number_of_children,education_level,occupation,transaction_id,transaction_date,product_category,quantity,unit_price,avg_purchase_value,purchase_frequency,last_purchase_date,avg_discount_used,online_purchases,in_store_purchases,total_sales,total_transactions,total_items_purchased,promotion_type,promotion_effectiveness,days_since_last_purchase,churn
C1123,50,Male,Medium,No,10,Single,4,High School,Retired,TX-5aa249bf,2023-02-14,Electronics,2,44.08,88.16,Low,2023-02-14,0.2,2,0,70.53,30,96,,High,1049,0
C1123,50,Male,Medium,No,10,Single,4,High School,Retired,TX-6c589836,2023-02-23,Beauty,4,35.61,142.44,High,2023-02-23,0.22,4,0,111.1,30,98,,High,1040,0
C1123,50,Male,Medium,No,10,Single,4,High School,Retired,TX-599a20f1,2023-08-19,Beauty,1,45.31,45.31,Medium,2023-08-19,0.08,1,0,41.69,30,95,Discount,Low,863,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-65a815a3,2023-02-12,Electronics,2,56.07,112.14,Medium,2023-02-12,0.22,0,2,87.47,15,59,,High,1051,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-8d1d37a3,2023-04-19,Electronics,1,28.1,28.1,Medium,2023-04-19,0.01,1,0,27.82,15,58,BOGO,Medium,985,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-82ee6e08,2023-08-20,Beauty,3,69.23,207.69,High,2023-08-20,0.15,3,0,,15,60,BOGO,Low,862,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-7f720ffc,2023-08-20,Books,3,7.52,22.56,High,2023-08-20,0.18,3,0,18.5,15,60,,Medium,862,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-c3b5b2bd,2023-06-16,Electronics,5,54.35,271.75,Low,2023-06-16,0.18,5,0,222.84,15,62,BOGO,Medium,927,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-d46b78f3,2023-01-15,Clothing,1,60.56,60.56,Medium,2023-01-15,0.02,1,0,,15,58,BOGO,High,1079,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-09e002f0,2023-10-28,Beauty,3,51.4,154.2,Medium,2023-10-28,0.03,3,0,149.57,15,60,,High,793,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-1feb1cf5,2022-12-09,Beauty,2,41.64,83.28,High,2022-12-09,0.29,0,2,59.13,15,59,,Low,1116,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-5aae363d,2022-11-28,Beauty,4,5.27,21.08,High,2022-11-28,0.12,0,4,18.55,15,61,,Low,1127,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-d2d93182,2023-06-14,Clothing,1,83.92,83.92,Medium,2023-06-14,0.02,0,1,82.24,15,58,BOGO,Medium,929,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-e498446d,2023-06-22,Sports,3,24.69,74.07000000000001,Low,2023-06-22,0.25,3,0,55.55,15,60,Discount,High,921,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-8f6a9f1b,2023-02-01,Beauty,5,21.37,,High,2023-02-01,0.12,5,0,94.03,15,62,BOGO,High,1062,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-b4c21dd6,2023-09-11,Clothing,4,67.06,268.24,High,2023-09-11,0.12,4,0,236.05,15,61,BOGO,Low,840,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-7e34edc3,2023-08-03,Clothing,3,61.05,183.15,High,2023-08-03,0.14,0,3,157.51,15,60,,High,879,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-a1592b44,2023-05-20,Electronics,2,69.38,,Low,2023-05-20,0.28,0,2,99.91,15,59,,Medium,954,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-c3155e4b,2023-07-19,Home,4,49.28,197.12,Low,2023-07-19,0.22,0,4,153.75,15,61,,Low,894,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-421e0683,2022-12-11,Sports,2,41.01,82.02,High,2022-12-11,0.13,2,0,71.36,15,59,,Medium,1114,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-3347216c,2022-12-10,Electronics,1,39.64,39.64,Low,2022-12-10,0.14,1,0,34.09,15,58,,Medium,1115,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-433d65c2,2023-03-14,Electronics,3,91.01,273.03000000000003,Low,2023-03-14,0.28,0,3,196.58,15,60,BOGO,High,1021,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-facc2e35,2023-03-02,Home,3,33.99,101.97,Low,2023-03-02,0.29,0,3,72.4,15,60,BOGO,Medium,1033,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-fb6e5531,2022-11-15,Sports,5,54.3,271.5,Low,2022-11-15,0.16,5,0,228.06,15,62,BOGO,Medium,1140,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-244226d7,2022-11-30,Sports,3,52.3,156.89999999999998,High,2022-11-30,0.18,0,3,128.66,15,60,,Medium,1125,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-b64a46f5,2023-06-28,Sports,3,61.19,183.57,Low,2023-06-28,0.09,3,0,167.05,15,60,,High,915,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-1b2b5f8b,2023-06-17,Sports,5,59.18,295.9,Low,2023-06-17,0.19,5,0,239.68,15,62,,Low,926,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-40f62c58,2022-11-26,Books,1,46.03,46.03,Medium,2022-11-26,0.05,1,0,43.73,15,58,BOGO,Medium,1129,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-8f6a201a,2023-02-05,Beauty,2,58.9,117.8,High,2023-02-05,0.16,2,0,98.95,15,59,BOGO,Medium,1058,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-bd95c7f5,2023-10-30,Beauty,5,72.42,362.1,High,2023-10-30,0.01,5,0,358.48,15,62,,Low,791,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-d0d0d99d,2023-03-04,Clothing,2,31.4,62.8,High,2023-03-04,0.21,2,0,49.61,15,59,BOGO,Medium,1031,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-a19f304a,2023-07-02,Beauty,1,62.09,62.09,Medium,2023-07-02,0.25,0,1,46.57,15,58,BOGO,High,911,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-bbf7f858,2023-08-18,Sports,3,49.89,,High,2023-08-18,0.09,3,0,136.2,15,60,,High,864,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-0ea20820,2023-05-28,Electronics,3,70.24,210.72,Low,2023-05-28,0.02,3,0,206.51,15,60,Discount,Low,946,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-e37001f6,2023-01-15,Books,5,60.16,300.79999999999995,Medium,2023-01-15,0.14,5,0,258.69,15,62,,Medium,1079,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-56689e24,2023-02-05,Home,5,56.79,283.95,Medium,2023-02-05,0.03,0,5,275.43,15,62,BOGO,Low,1058,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-0c9f82ad,2023-06-26,Books,4,61.54,246.16,High,2023-06-26,0.13,4,0,214.16,15,61,BOGO,High,917,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-d5471932,2023-08-16,Beauty,1,62.85,62.85,Low,2023-08-16,0.22,0,1,49.02,15,58,,Medium,866,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-b8d8e96c,2023-05-13,Home,2,35.17,,High,2023-05-13,0.18,2,0,57.68,15,59,Discount,High,961,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-3ea0dd43,2022-12-19,Clothing,4,31.84,127.36,Medium,2022-12-19,0.12,4,0,112.08,15,61,,Low,1106,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-1d5f9ff2,2023-01-11,Electronics,5,65.38,326.9,Medium,2023-01-11,0.15,0,5,277.86,15,62,BOGO,Low,1083,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-6595fa90,2023-02-20,Beauty,3,30.28,90.84,Medium,2023-02-20,0.06,3,0,,15,60,,Low,1043,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-46997fc2,2023-08-04,Beauty,4,48.26,193.04,High,2023-08-04,0.11,4,0,171.81,15,61,BOGO,Medium,878,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-019db91e,2023-02-21,Clothing,4,43.08,,Low,2023-02-21,0.25,4,0,129.24,15,61,BOGO,Low,1042,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-3aa74acf,2023-06-03,Sports,3,63.98,191.94,Medium,2023-06-03,0.02,3,0,188.1,15,60,BOGO,Medium,940,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-4e0d4d6f,2023-09-21,Home,3,52.88,158.64,Low,2023-09-21,0.14,3,0,136.43,15,60,,High,830,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-8fca9026,2022-11-15,Sports,4,67.67,270.68,Medium,2022-11-15,0.18,4,0,221.96,15,61,Discount,High,1140,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-e37355f3,2023-06-15,Clothing,2,70.0,140.0,Medium,2023-06-15,0.14,2,0,120.4,15,59,BOGO,High,928,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-c6573806,2023-02-01,Home,2,56.15,112.3,Low,2023-02-01,0.24,2,0,,15,59,BOGO,High,1062,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-a93dbf91,2023-09-23,Beauty,2,40.07,,High,2023-09-23,0.21,2,0,63.31,15,59,Discount,High,828,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-496d4895,2023-10-31,Books,7,44.06,,Low,2023-10-31,0.21,7,0,243.65,15,64,,Low,790,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-922731e9,2023-01-25,Sports,3,82.69,248.07,High,2023-01-25,0.16,3,0,208.38,15,60,BOGO,High,1069,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-a82762b4,2023-02-16,Beauty,5,35.14,175.7,Medium,2023-02-16,0.14,0,5,151.1,15,62,BOGO,Low,1047,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-505739f3,2023-07-17,Home,2,28.31,56.62,High,2023-07-17,0.2,0,2,45.3,15,59,BOGO,High,896,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-79e49119,2023-10-16,Electronics,5,63.0,315.0,High,2023-10-16,0.12,5,0,277.2,15,62,BOGO,High,805,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-405d861c,2023-09-17,Books,3,67.17,,Low,2023-09-17,0.05,3,0,191.43,15,60,BOGO,Low,834,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-2c9d9b63,2023-08-12,Home,1,72.89,,High,2023-08-12,0.29,1,0,51.75,15,58,Discount,Low,870,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-113a19a0,2023-01-15,Home,1,59.1,59.1,Low,2023-01-15,0.26,1,0,,15,58,Discount,Medium,1079,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-fa33dec0,2023-06-25,Sports,3,37.43,112.29,High,2023-06-25,0.19,3,0,90.95,15,60,,Low,918,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-13d69792,2023-09-09,Beauty,4,25.25,101.0,Low,2023-09-09,0.13,0,4,87.87,15,61,,Medium,842,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-ac58d464,2023-03-25,Books,5,62.66,313.29999999999995,Medium,2023-03-25,0.09,5,0,285.1,15,62,,High,1010,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-4588d5c7,2023-07-06,Home,3,37.97,113.91,Low,2023-07-06,0.11,3,0,101.38,15,60,,Low,907,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-aba78b51,2023-04-26,Sports,5,78.81,394.05,High,2023-04-26,0.22,5,0,307.36,15,62,Discount,Medium,978,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-603fea1d,2023-06-25,Books,1,55.75,55.75,Low,2023-06-25,0.24,1,0,42.37,15,58,BOGO,Low,918,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-97477da7,2023-10-17,Clothing,4,66.01,264.04,Low,2023-10-17,0.18,4,0,216.51,15,61,,High,804,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-7f2487bc,2023-02-17,Sports,3,35.19,105.57,Low,2023-02-17,0.1,3,0,95.01,15,60,BOGO,Low,1046,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-0f6924f3,2023-10-10,Sports,2,77.87,155.74,High,2023-10-10,0.13,2,0,135.49,15,59,,Low,811,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-cfab07f4,2022-11-20,Beauty,5,61.62,308.1,Medium,2022-11-20,0.25,5,0,231.07,15,62,Discount,High,1135,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-2b31b5e7,2023-08-22,Home,3,60.22,,High,2023-08-22,0.09,3,0,,15,60,,Low,860,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-aaaa7602,2023-10-14,Home,3,69.56,208.68,High,2023-10-14,0.14,0,3,179.46,15,60,Discount,Medium,807,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-ddebaa54,2023-09-15,Beauty,4,81.04,324.16,High,2023-09-15,0.09,4,0,294.99,15,61,,High,836,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-22cdf6a0,2023-04-12,Clothing,3,41.8,125.4,Medium,2023-04-12,0.25,3,0,94.05,15,60,Discount,Medium,992,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-2650d902,2023-09-25,Home,2,29.19,58.38,Medium,2023-09-25,0.04,0,2,56.04,15,59,BOGO,Low,826,0
C1124,66,Female,High,Yes,15,Divorced,4,PhD,Self-Employed,TX-33a83451,2023-01-29,Clothing,4,43.31,173.24,Medium,2023-01-29,0.16,0,4,145.52,15,61,BOGO,Medium,1065,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-b7696e0e,2023-07-06,Home,1,21.46,21.46,High,2023-07-06,0.04,0,1,20.6,10,72,BOGO,Low,907,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-9ecc4181,2023-01-02,Clothing,5,27.0,135.0,,2023-01-02,0.04,0,5,129.6,10,76,,Medium,1092,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-910813b5,2023-05-02,Home,2,48.19,96.38,,2023-05-02,0.1,2,0,,10,73,,Medium,972,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-094d4b8a,2023-09-29,Electronics,4,30.98,123.92,Low,2023-09-29,0.14,4,0,106.57,10,75,BOGO,Medium,822,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-797d3028,2023-07-28,Home,3,34.59,103.77,High,2023-07-28,0.1,0,3,93.39,10,74,,Medium,885,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-6d2616e2,2023-07-26,Beauty,7,43.76,306.32,Low,2023-07-26,0.0,0,7,306.32,10,78,,Medium,887,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-3b38102b,2023-04-02,Sports,5,45.44,227.2,Medium,2023-04-02,0.13,5,0,197.66,10,76,BOGO,Low,1002,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-fc2edb04,2023-02-26,Books,3,42.77,128.31,Medium,2023-02-26,0.12,3,0,112.91,10,74,Discount,Low,1037,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-7016e105,2023-07-10,Home,4,25.9,103.6,Low,2023-07-10,0.19,4,0,83.92,10,75,BOGO,Low,903,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-c3bf7d44,2023-01-19,Electronics,1,56.99,56.99,Medium,2023-01-19,0.15,1,0,48.44,10,72,BOGO,High,1075,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-56d07ef3,2023-07-27,Books,2,39.78,79.56,Medium,2023-07-27,0.24,2,0,60.47,10,73,Discount,Medium,886,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-87c97761,2023-08-28,Sports,5,64.75,,Low,2023-08-28,0.13,5,0,281.66,10,76,BOGO,High,854,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-a6145f1b,2023-03-12,Beauty,3,70.54,211.62,Medium,2023-03-12,0.09,3,0,,10,74,BOGO,Medium,1023,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-3cbb32de,2023-05-20,Beauty,1,56.5,56.5,Medium,2023-05-20,0.27,0,1,,10,72,Discount,High,954,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-353fce99,2022-12-06,Beauty,3,54.64,163.92000000000002,Low,2022-12-06,0.15,3,0,139.33,10,74,Discount,Medium,1119,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-9258b0c0,2022-11-27,Electronics,3,62.48,,Low,2022-11-27,0.06,0,3,176.19,10,74,BOGO,Medium,1128,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-b166681c,2023-01-10,Clothing,3,90.23,270.69,Low,2023-01-10,0.2,3,0,216.55,10,74,Discount,Medium,1084,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-9a452aca,2023-01-20,Home,1,20.56,20.56,Low,2023-01-20,0.23,0,1,15.83,10,72,BOGO,High,1074,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-61d9e819,2023-06-24,Home,5,61.59,307.95000000000005,Low,2023-06-24,0.18,5,0,252.52,10,76,,High,919,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-07e79181,2023-01-17,Clothing,6,22.3,133.8,High,2023-01-17,0.14,0,6,115.07,10,77,Discount,Low,1077,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-b99eec19,2023-03-23,Electronics,3,89.89,269.67,,2023-03-23,0.16,3,0,,10,74,BOGO,Low,1012,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-55ba1dfe,2023-07-31,Home,3,52.96,,Low,2023-07-31,0.1,0,3,142.99,10,74,,Medium,882,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-250d235f,2023-08-05,Home,2,67.43,134.86,Medium,2023-08-05,0.12,2,0,118.68,10,73,Discount,Low,877,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-960a3974,2023-01-17,Books,6,32.8,196.8,High,2023-01-17,0.13,6,0,171.22,10,77,,Medium,1077,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-060556e8,2023-07-17,Electronics,2,7.98,15.96,Low,2023-07-17,0.02,2,0,15.64,10,73,,High,896,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-cebbdf91,2023-05-05,Books,3,38.31,114.93,Medium,2023-05-05,0.25,3,0,,10,74,,Medium,969,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-4864d025,2023-03-25,Sports,3,69.01,207.03000000000003,Low,2023-03-25,0.1,3,0,186.33,10,74,BOGO,High,1010,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-ccaeb64c,2023-05-23,Sports,2,84.26,168.52,Low,2023-05-23,0.02,2,0,165.15,10,73,Discount,Low,951,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-01c363cd,2022-11-30,Electronics,3,20.85,62.55,Medium,2022-11-30,0.25,0,3,46.91,10,74,Discount,Medium,1125,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-23e96b81,2023-05-14,Clothing,4,29.61,118.44,Low,2023-05-14,0.01,4,0,117.26,10,75,Discount,High,960,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-76da3747,2023-01-24,Clothing,1,61.81,61.81,Low,2023-01-24,0.02,1,0,60.57,10,72,,Medium,1070,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-8b75190c,2023-10-17,Clothing,4,41.68,166.72,High,2023-10-17,0.17,0,4,138.38,10,75,BOGO,Low,804,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-7f14d81c,2023-09-28,Books,2,51.41,102.82,Low,2023-09-28,0.21,2,0,,10,73,BOGO,Medium,823,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-72a4bac6,2022-12-16,Beauty,3,17.53,52.59,Low,2022-12-16,0.0,3,0,52.59,10,74,,Medium,1109,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-4f3c0388,2023-01-18,Home,3,28.93,86.78999999999999,Low,2023-01-18,0.26,3,0,64.22,10,74,,Low,1076,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-6b775489,2023-01-16,Beauty,2,30.41,60.82,High,2023-01-16,0.25,0,2,45.62,10,73,BOGO,Medium,1078,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-e3f9899a,2023-10-31,Sports,1,7.09,7.09,High,2023-10-31,0.07,0,1,6.59,10,72,,Low,790,1
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-fd987761,2023-02-05,Electronics,1,53.39,53.39,Low,2023-02-05,0.19,1,0,43.25,10,72,,Low,1058,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-54a3e5ae,2023-02-07,Home,4,51.71,206.84,Medium,2023-02-07,0.03,4,0,200.63,10,75,BOGO,Low,1056,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-3e881490,2023-10-18,Electronics,1,38.41,38.41,High,2023-10-18,0.05,1,0,36.49,10,72,Discount,Low,803,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-3878a369,2022-11-21,Books,5,105.31,526.55,Medium,2022-11-21,0.24,0,5,400.18,10,76,Discount,High,1134,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-96bfbee0,2023-10-02,Beauty,2,41.19,82.38,Medium,2023-10-02,0.17,2,0,68.38,10,73,Discount,Low,819,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-45bbfb02,2023-10-01,Clothing,1,42.97,42.97,Low,2023-10-01,0.05,1,0,40.82,10,72,Discount,Low,820,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-2fbc9834,2023-01-15,Books,3,51.67,155.01,High,2023-01-15,0.09,0,3,141.06,10,74,BOGO,Medium,1079,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-143e77c2,2023-08-31,Beauty,5,31.04,155.2,High,2023-08-31,0.06,5,0,145.89,10,76,BOGO,High,851,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-90c031a8,2023-09-06,Electronics,2,38.92,77.84,Low,2023-09-06,0.19,0,2,63.05,10,73,BOGO,Low,845,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-91be48c3,2023-05-13,Beauty,2,27.97,55.94,Medium,2023-05-13,0.12,2,0,49.23,10,73,Discount,High,961,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-52335cad,2022-11-16,Clothing,3,64.72,194.16,Medium,2022-11-16,0.28,0,3,139.8,10,74,BOGO,High,1139,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-5ef75904,2023-07-22,Home,3,56.89,170.67000000000002,Medium,2023-07-22,0.1,3,0,153.6,10,74,,Low,891,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-020978dc,2023-04-15,Home,1,9.62,9.62,High,2023-04-15,0.1,0,1,8.66,10,72,BOGO,Medium,989,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-1c30f3f5,2023-05-09,Books,3,36.46,109.38,High,2023-05-09,0.11,3,0,,10,74,,High,965,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-7671b52a,2023-02-01,Books,5,40.01,200.05,High,2023-02-01,0.06,0,5,188.05,10,76,Discount,High,1062,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-6d33758b,2022-11-25,Books,7,35.75,250.25,,2022-11-25,0.18,7,0,205.21,10,78,,High,1130,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-140f9b24,2023-03-16,Electronics,3,75.83,227.49,Medium,2023-03-16,0.01,3,0,,10,74,BOGO,Medium,1019,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-4a3c2fe2,2023-10-14,Electronics,2,47.49,94.98,Medium,2023-10-14,0.13,2,0,82.63,10,73,,High,807,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-d99598fb,2023-03-19,Sports,5,62.12,,Low,2023-03-19,0.01,5,0,307.49,10,76,,High,1016,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-c37180d4,2023-06-28,Books,4,46.03,184.12,,2023-06-28,0.12,0,4,162.03,10,75,,High,915,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-59432772,2023-06-28,Electronics,1,72.75,72.75,Medium,2023-06-28,0.2,1,0,58.2,10,72,,Medium,915,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-a84f3d75,2023-02-09,Sports,5,40.03,200.15,High,2023-02-09,0.09,0,5,182.14,10,76,BOGO,High,1054,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-f8ed8b6a,2023-01-11,Home,4,65.31,261.24,Medium,2023-01-11,0.12,4,0,,10,75,,Low,1083,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-dfe9a6ee,2023-03-28,Sports,4,25.7,102.8,High,2023-03-28,0.18,4,0,84.3,10,75,BOGO,Low,1007,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-4acafd79,2023-07-20,Beauty,3,45.49,136.47,High,2023-07-20,0.23,3,0,105.08,10,74,,High,893,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-b5836d91,2023-08-11,Electronics,4,17.4,69.6,Low,2023-08-11,0.09,4,0,63.34,10,75,BOGO,High,871,0
C1125,37,Other,Low,No,7,Married,4,Master's,Self-Employed,TX-caad515c,2023-05-04,Beauty,4,41.37,165.48,,2023-05-04,0.11,4,0,147.28,10,75,,High,970,0
